CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL983	101810	CHEMBL703	33060	SUCCINYLCHOLINE CHLORIDE	SUXAMETHONIUM CHLORIDE	290.4	-2.34	52.6	0	[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	7823043	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1167	189099	CHEMBL1167	189099	SPECTINOMYCIN	SPECTINOMYCIN	332.35	-2.33	129.51	0	CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O	7822436	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL175	317909	CHEMBL175	317909	DEXIBUPROFEN	DEXIBUPROFEN	206.28	3.61	37.29	0	CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O	7685371	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1123	165774	CHEMBL1123	165774	DICYCLOMINE	DICYCLOMINE	309.49	5.11	29.54	1	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2	7689777	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL20883	24522	CHEMBL20883	24522	TEGAFUR	TEGAFUR	200.17	-.63	58.64	0	FC1=CN(C2CCCO2)C(=O)NC1=O	7814555	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1200679	674630	CHEMBL1200679	674630	ZINC CHLORIDE	ZINC CHLORIDE					[Cl-].[Cl-].[Zn+2]	7790351	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL803	51182	CHEMBL803	51182	CYTARABINE	CYTARABINE	243.22	-2.4	128.61	0	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O	7687192	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL898	77652	CHEMBL898	77652	DIFLUNISAL	DIFLUNISAL	250.2	3.15	57.53	0	OC(=O)c1cc(ccc1O)c2ccc(F)cc2F	7711411	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL701	32869	CHEMBL701	32869	BACLOFEN	BACLOFEN	213.66	-1.06	63.31	0	NCC(CC(=O)O)c1ccc(Cl)cc1	7600574	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL41543	58080	CHEMBL41543	58080		10,11-DIHYDRO-CARBAMAZEPINE	238.28	3.12	46.33	0	NC(=O)N1c2ccccc2CCc3ccccc13	7634021	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1513	421066	CHEMBL1513	421066	IRBESARTAN	IRBESARTAN	428.53	4.93	87.13	0	CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5	7756786	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL185	368538	CHEMBL185	368538	FLUOROURACIL	FLUOROURACIL	130.08	-1.1	58.2	0	FC1=CNC(=O)NC1=O	7659386	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1909051	1248975	CHEMBL1909051	1248975		4-(PHENYLMETHYL)-1-[2-(TRIFLUOROMETHYL)BENZOYL]-PIPERIDINE	347.37	4.84	20.31	0	FC(F)(F)c1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2	7641210	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL2220442	1450253	CHEMBL2220442	1450253	FLUVASTATIN	FLUVASTATIN	411.47	4.24	82.69	0	CC(C)n1c(\C=C\C(O)CC(O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13	7650892	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL267345	8873	CHEMBL267345	8873	AMPHOTERICIN B	AMPHOTERICIN B	924.08	-2.62	319.61	3	C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O	7628605	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL7002	1529	CHEMBL7002	1529	CIGLITAZONE	CIGLITAZONE	333.45	4.53	80.7	0	CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1	7684326	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL511	10661	CHEMBL511	10661	PYRILAMINE	PYRILAMINE	285.38	3.09	28.6	0	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	7733062	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1201012	674963	CHEMBL1201012	674963	FLURANDRENOLIDE	FLURANDRENOLIDE	436.51	.89	93.06	0	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	7672158	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1909080	1249005	CHEMBL2219640	1449451	STRONTIUM CHLORIDE HEXAHYDRATE	STRONTIUM CHLORIDE HEXAHYDRATE					O.O.O.O.O.O.[Cl-].[Cl-].[Sr+2]	7824676	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL24	1279	CHEMBL24	1279	ATENOLOL	ATENOLOL	266.34	.67	84.58	0	CC(C)NCC(O)COc1ccc(CC(=O)N)cc1	7603254	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL584	17224	CHEMBL584	17224	NELFINAVIR	NELFINAVIR	567.78	5.29	127.2	2	Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C	7739677	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL2105617	1377887	CHEMBL2105617	1377887	AJMALINE	AJMALINE	326.43	1.93	46.94	0	CCC1C2CC3C4N(C)c5ccccc5C46CC(C2[C@H]6O)N3C1O	7634572	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL611	23093	CHEMBL611	23093	TERAZOSIN	TERAZOSIN	387.43	1.38	103.04	0	COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4	7801783	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL38737	56928	CHEMBL38737	56928	THIOACETAMIDE	THIOACETAMIDE	75.13	.45	62.65	0	CC(=N)S	7821296	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL826	57175	CHEMBL826	57175	ENOXACIN	ENOXACIN	320.32	-1.48	85.77	0	CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3	7666968	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL762	42520	CHEMBL762	42520	OXYMETAZOLINE	OXYMETAZOLINE	260.37	3.28	44.62	0	Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C	7714795	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1902627	1243198	CHEMBL1902627	1243198	CLORPRENALINE	CLORPRENALINE	213.7	2.25	32.26	0	CC(C)NCC(O)c1ccccc1Cl	7688948	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL205596	343964	CHEMBL205596	343964	CHOLIC ACID	CHOLIC ACID	408.57	2.91	97.99	0	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	7697083	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1503	419601	CHEMBL1503	419601	OMEPRAZOLE	OMEPRAZOLE	345.42	2.9	96.31	0	COc1ccc2[nH]c(nc2c1)[S+]([O-])Cc3ncc(C)c(OC)c3C	7738085	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL660	27647	CHEMBL660	27647	AMANTADINE	AMANTADINE	151.25	1.5	26.02	0	NC12CC3CC(CC(C3)C1)C2	7625384	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL487894	451916	CHEMBL461522	453508	DIPYRONE SODIUM	DIPYRONE	311.36	.38	89.54	0	[Na+].CN(CS(=O)(=O)[O-])C1=C(C)N(C)N(C1=O)c2ccccc2	7692166	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL534	12957	CHEMBL534	12957	KETOTIFEN	KETOTIFEN	309.43	3.77	48.55	0	CN1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1	7780478	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL17157	19569	CHEMBL17157	19569	TERFENADINE	TERFENADINE	471.67	6.5	43.7	1	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	7816920	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL679	28976	CHEMBL679	28976	EPINEPHRINE	EPINEPHRINE	183.2	.37	72.72	0	CNC[C@H](O)c1ccc(O)c(O)c1	7650022	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1766	591037	CHEMBL1766	591037	DESOXIMETASONE	DESOXIMETASONE	376.46	2.38	74.59	0	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO	7702460	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL566534	573926	CHEMBL566534	573926	ARTEMETHER	ARTEMETHER	298.37	2.03	46.15	0	CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3	7607556	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1200559	674510	CHEMBL1200559	674510	LACTIC ACID	LACTIC ACID	90.08	-.39	57.53	0	CC(O)C(=O)O	7776310	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL141	33986	CHEMBL141	33986	LAMIVUDINE	LAMIVUDINE	229.26	-.59	113.45	0	NC1=NC(=O)N(C=C1)[C@@H]2CS[C@H](CO)O2	7780559	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL852	65415	CHEMBL852	65415	MELPHALAN	MELPHALAN	305.2	-.11	66.56	0	N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(=O)O	7764329	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
